,unique_ID,experiment,position,track,cell_id,min_slope_ruby,time_of_min_slope_ruby,lifetime,mean_ruby_lifetime,max_ruby,max_ruby_time
192,20240809__XY09_crop2__Track_5,20240809,XY09_crop2,Track_5,8,-0.030434608459472656,115,60,8.927995,9.061080932617188,1040.0
193,20240809__XY09_crop2__Track_5,20240809,XY09_crop2,Track_5,9,-0.04135704040527344,5,57,8.74379,8.814844131469727,1060.0
194,20240809__XY09_crop2__Track_5,20240809,XY09_crop2,Track_5,10,-0.02361011505126953,145,35,8.854032,8.935744285583496,1045.0
195,20240809__XY09_crop2__Track_5,20240809,XY09_crop2,Track_5,11,-0.012926101684570312,130,32,8.776946,8.887531280517578,1050.0
196,20240809__XY09_crop2__Track_5,20240809,XY09_crop2,Track_5,12,-0.03500556945800781,110,28,9.041217,9.094306945800781,1040.0
197,20240809__XY09_crop2__Track_5,20240809,XY09_crop2,Track_5,13,-0.04717540740966797,15,26,8.761506,8.818943977355957,1080.0
198,20240809__XY09_crop2__Track_5,20240809,XY09_crop2,Track_5,14,-0.02437305450439453,5,25,8.878513,8.938854217529297,1045.0
199,20240809__XY09_crop2__Track_5,20240809,XY09_crop2,Track_5,15,-0.017856597900390625,115,25,8.958554,9.04221248626709,1040.0
200,20240809__XY09_crop2__Track_5,20240809,XY09_crop2,Track_5,16,-0.018388748168945312,75,18,8.928206,8.969939231872559,1060.0
201,20240809__XY09_crop2__Track_5,20240809,XY09_crop2,Track_5,17,-0.015748023986816406,15,11,8.921768,8.942085266113281,1080.0
202,20240809__XY09_crop2__Track_5,20240809,XY09_crop2,Track_5,18,-0.03782939910888672,25,7,9.111667,9.134875297546387,1065.0
203,20240809__XY09_crop1__Track_12,20240809,XY09_crop1,Track_12,1,-0.10445785522460938,820,217,8.829069,9.255389213562012,150.0
204,20240809__XY09_crop1__Track_12,20240809,XY09_crop1,Track_12,2,-0.03445625305175781,515,158,9.013014,9.308143615722656,315.0
205,20240809__XY09_crop1__Track_12,20240809,XY09_crop1,Track_12,3,-0.04047107696533203,15,132,8.926705,9.133328437805176,425.0
206,20240809__XY09_crop1__Track_12,20240809,XY09_crop1,Track_12,4,-0.04350757598876953,335,120,8.824733,9.052960395812988,490.0
207,20240809__XY09_crop1__Track_12,20240809,XY09_crop1,Track_12,5,-0.029425621032714844,290,101,8.878681,9.007586479187012,1025.0
208,20240809__XY09_crop1__Track_12,20240809,XY09_crop1,Track_12,6,-0.027131080627441406,330,96,8.911642,9.066792488098145,605.0
209,20240809__XY09_crop1__Track_12,20240809,XY09_crop1,Track_12,7,-0.02834606170654297,95,81,8.695995,8.851299285888672,725.0
210,20240809__XY09_crop1__Track_12,20240809,XY09_crop1,Track_12,8,-0.04019927978515625,105,56,8.946589,9.072891235351562,805.0
211,20240809__XY09_crop1__Track_12,20240809,XY09_crop1,Track_12,9,-0.04817771911621094,225,56,8.964601,9.0574369430542,1025.0
212,20240809__XY09_crop1__Track_12,20240809,XY09_crop1,Track_12,10,-0.04012107849121094,15,48,8.88543,9.041226387023926,1080.0
213,20240809__XY09_crop1__Track_12,20240809,XY09_crop1,Track_12,11,-0.03305339813232422,20,43,8.765081,8.856773376464844,870.0
214,20240809__XY09_crop1__Track_12,20240809,XY09_crop1,Track_12,12,-0.027906417846679688,125,43,8.6227045,8.71617317199707,885.0
215,20240809__XY09_crop1__Track_12,20240809,XY09_crop1,Track_12,13,-0.048748016357421875,5,40,8.880986,8.92578125,930.0
216,20240809__XY09_crop1__Track_12,20240809,XY09_crop1,Track_12,14,-0.019422531127929688,5,36,8.551435,8.63848876953125,1080.0
217,20240809__XY09_crop1__Track_12,20240809,XY09_crop1,Track_12,15,-0.02987194061279297,5,10,8.978865,8.996708869934082,1080.0
218,20240809__XY09_crop1__Track_12,20240809,XY09_crop1,Track_12,16,-0.02020263671875,5,10,8.93809,8.990290641784668,1035.0
219,20240809__XY09_crop1__Track_12,20240809,XY09_crop1,Track_12,17,0.0005922317504882812,25,6,8.726802,8.731517791748047,1080.0
220,20240809__XY09_crop1__Track_12,20240809,XY09_crop1,Track_12,18,-0.02005290985107422,5,7,8.951349,8.972436904907227,1050.0
221,20240809__XY09_crop1__Track_12,20240809,XY09_crop1,Track_12,19,-0.032769203186035156,5,6,8.93608,8.967987060546875,1055.0
222,20240809__XY09_crop1__Track_12,20240809,XY09_crop1,Track_12,20,,,1,9.020485,9.020484924316406,1080.0
223,20240809__XY08_crop6__Track_10,20240809,XY08_crop6,Track_10,1,-0.08825397491455078,410,217,8.778857,9.270318031311035,255.0
224,20240809__XY08_crop6__Track_10,20240809,XY08_crop6,Track_10,2,-0.035332679748535156,675,200,9.130277,9.423686027526855,215.0
225,20240809__XY08_crop6__Track_10,20240809,XY08_crop6,Track_10,3,-0.034888267517089844,375,136,8.89159,9.210219383239746,410.0
226,20240809__XY08_crop6__Track_10,20240809,XY08_crop6,Track_10,4,-0.04296398162841797,320,101,8.866699,9.040040969848633,1060.0
227,20240809__XY08_crop6__Track_10,20240809,XY08_crop6,Track_10,5,-0.03882598876953125,370,97,8.822618,9.00648307800293,600.0
228,20240809__XY08_crop6__Track_10,20240809,XY08_crop6,Track_10,6,-0.03383064270019531,260,89,8.817464,9.124614715576172,1060.0
229,20240809__XY08_crop6__Track_10,20240809,XY08_crop6,Track_10,7,-0.03923225402832031,5,66,8.822755,8.971549034118652,755.0
230,20240809__XY08_crop6__Track_10,20240809,XY08_crop6,Track_10,8,-0.03040599822998047,160,54,8.829749,8.942521095275879,1060.0
231,20240809__XY08_crop6__Track_10,20240809,XY08_crop6,Track_10,9,-0.045006752014160156,45,46,8.719889,8.856821060180664,1080.0
232,20240809__XY08_crop6__Track_10,20240809,XY08_crop6,Track_10,10,-0.03379535675048828,190,42,8.842639,8.997574806213379,1050.0
233,20240809__XY08_crop6__Track_10,20240809,XY08_crop6,Track_10,11,-0.052646636962890625,5,40,8.853144,8.935481071472168,960.0
234,20240809__XY08_crop6__Track_10,20240809,XY08_crop6,Track_10,12,-0.030221939086914062,45,33,8.833709,8.95175838470459,1060.0
235,20240809__XY08_crop6__Track_10,20240809,XY08_crop6,Track_10,13,-0.03483295440673828,35,31,8.842798,9.002346992492676,1080.0
236,20240809__XY08_crop6__Track_10,20240809,XY08_crop6,Track_10,14,-0.04143238067626953,5,27,8.668902,8.768696784973145,1080.0
237,20240809__XY08_crop6__Track_10,20240809,XY08_crop6,Track_10,15,-0.08426380157470703,5,25,8.977185,9.099050521850586,960.0
238,20240809__XY08_crop6__Track_10,20240809,XY08_crop6,Track_10,16,-0.02934741973876953,5,15,8.726592,8.763551712036133,1010.0
239,20240809__XY08_crop5__Track_0,20240809,XY08_crop5,Track_0,1,-0.0751800537109375,610,217,8.874907,9.381695747375488,85.0
240,20240809__XY08_crop5__Track_0,20240809,XY08_crop5,Track_0,2,-0.0417022705078125,25,170,8.924943,9.25656795501709,245.0
241,20240809__XY08_crop5__Track_0,20240809,XY08_crop5,Track_0,3,-0.03450584411621094,430,110,8.804147,8.931480407714844,1080.0
242,20240809__XY08_crop5__Track_0,20240809,XY08_crop5,Track_0,4,-0.02865886688232422,455,96,8.934178,9.033260345458984,1055.0
243,20240809__XY08_crop5__Track_0,20240809,XY08_crop5,Track_0,5,-0.048012733459472656,140,84,8.992968,9.093708038330078,1080.0
244,20240809__XY08_crop5__Track_0,20240809,XY08_crop5,Track_0,6,-0.03598785400390625,370,78,8.858078,8.954344749450684,1080.0
245,20240809__XY08_crop5__Track_0,20240809,XY08_crop5,Track_0,7,-0.040289878845214844,55,76,8.788638,9.031428337097168,1080.0
246,20240809__XY08_crop5__Track_0,20240809,XY08_crop5,Track_0,8,-0.04097557067871094,160,50,8.923701,9.020928382873535,985.0
247,20240809__XY08_crop5__Track_0,20240809,XY08_crop5,Track_0,9,-0.029119491577148438,70,43,8.764957,8.876282691955566,1080.0
248,20240809__XY08_crop5__Track_0,20240809,XY08_crop5,Track_0,10,-0.027589797973632812,15,38,8.949159,9.038933753967285,1055.0
249,20240809__XY08_crop5__Track_0,20240809,XY08_crop5,Track_0,11,-0.042667388916015625,25,34,8.860566,8.896696090698242,915.0
250,20240809__XY08_crop5__Track_0,20240809,XY08_crop5,Track_0,12,-0.017452239990234375,70,32,8.945345,9.019800186157227,1080.0
251,20240809__XY08_crop5__Track_0,20240809,XY08_crop5,Track_0,13,-0.02096271514892578,20,28,8.826311,8.88900375366211,1080.0
252,20240809__XY08_crop5__Track_0,20240809,XY08_crop5,Track_0,14,-0.03915119171142578,80,20,8.971721,9.035565376281738,1080.0
253,20240809__XY08_crop5__Track_0,20240809,XY08_crop5,Track_0,15,-0.0144805908203125,30,11,8.84425,8.874232292175293,1080.0
254,20240809__XY08_crop5__Track_0,20240809,XY08_crop5,Track_0,16,-0.03572368621826172,5,7,8.870874,8.93324089050293,1050.0
255,20240809__XY08_crop5__Track_0,20240809,XY08_crop5,Track_0,17,,,1,8.893544,8.89354419708252,1080.0
256,20240809__XY08_crop4__Track_22,20240809,XY08_crop4,Track_22,1,-0.12100696563720703,925,217,8.68805,8.973114013671875,915.0
257,20240809__XY08_crop4__Track_22,20240809,XY08_crop4,Track_22,2,-0.04691791534423828,605,182,8.881327,9.102806091308594,985.0
258,20240809__XY08_crop4__Track_22,20240809,XY08_crop4,Track_22,3,-0.04602241516113281,575,158,8.870893,9.305631637573242,1055.0
259,20240809__XY08_crop4__Track_22,20240809,XY08_crop4,Track_22,4,-0.041217803955078125,5,140,8.933081,9.302596092224121,930.0
260,20240809__XY08_crop4__Track_22,20240809,XY08_crop4,Track_22,5,-0.032265663146972656,20,100,8.924181,9.284624099731445,1080.0
261,20240809__XY08_crop4__Track_22,20240809,XY08_crop4,Track_22,6,-0.03319263458251953,155,92,8.988092,9.145459175109863,955.0
262,20240809__XY08_crop4__Track_22,20240809,XY08_crop4,Track_22,7,-0.05833625793457031,210,85,8.986183,9.15219497680664,860.0
263,20240809__XY08_crop4__Track_22,20240809,XY08_crop4,Track_22,8,-0.02662372589111328,310,73,8.973582,9.157339096069336,960.0
264,20240809__XY08_crop4__Track_22,20240809,XY08_crop4,Track_22,9,-0.02883434295654297,60,67,8.955076,9.127117156982422,1080.0
265,20240809__XY08_crop4__Track_22,20240809,XY08_crop4,Track_22,10,-0.03177452087402344,295,63,9.018528,9.147591590881348,1050.0
266,20240809__XY08_crop4__Track_22,20240809,XY08_crop4,Track_22,11,-0.056143760681152344,75,58,9.003114,9.082483291625977,860.0
267,20240809__XY08_crop4__Track_22,20240809,XY08_crop4,Track_22,12,-0.029376983642578125,210,46,9.110658,9.170260429382324,960.0
268,20240809__XY08_crop4__Track_22,20240809,XY08_crop4,Track_22,13,-0.044142723083496094,175,41,9.051625,9.133256912231445,985.0
269,20240809__XY08_crop4__Track_22,20240809,XY08_crop4,Track_22,14,-0.036167144775390625,30,29,9.022532,9.076937675476074,955.0
270,20240809__XY08_crop4__Track_22,20240809,XY08_crop4,Track_22,15,-0.03539752960205078,20,33,9.112208,9.140539169311523,935.0
271,20240809__XY08_crop4__Track_22,20240809,XY08_crop4,Track_22,16,-0.03598976135253906,10,31,8.987635,9.068022727966309,1080.0
272,20240809__XY08_crop4__Track_22,20240809,XY08_crop4,Track_22,17,-0.03112030029296875,55,23,9.2363825,9.284995079040527,960.0
273,20240809__XY08_crop4__Track_22,20240809,XY08_crop4,Track_22,18,-0.029265403747558594,10,25,8.995798,9.131815910339355,1080.0
274,20240809__XY08_crop4__Track_22,20240809,XY08_crop4,Track_22,19,-0.041962623596191406,15,9,9.058758,9.11776351928711,1040.0
275,20240809__XY08_crop4__Track_22,20240809,XY08_crop4,Track_22,20,-0.021636962890625,10,7,9.0805645,9.10584545135498,1050.0
276,20240809__XY08_crop4__Track_22,20240809,XY08_crop4,Track_22,21,-0.039302825927734375,20,8,9.040308,9.092995643615723,1050.0
277,20240809__XY08_crop4__Track_22,20240809,XY08_crop4,Track_22,22,-0.03929615020751953,20,5,9.049277,9.06509780883789,1070.0
278,20240809__XY08_crop4__Track_22,20240809,XY08_crop4,Track_22,23,-0.0062465667724609375,10,5,9.350856,9.357131958007812,1080.0
279,20240809__XY08_crop4__Track_22,20240809,XY08_crop4,Track_22,24,0.002834320068359375,15,4,9.104954,9.112594604492188,1080.0
280,20240809__XY08_crop3__Track_2,20240809,XY08_crop3,Track_2,1,-0.0799112319946289,675,217,8.954068,9.186606407165527,250.0
281,20240809__XY08_crop3__Track_2,20240809,XY08_crop3,Track_2,2,-0.03295135498046875,225,158,8.970689,9.260918617248535,295.0
282,20240809__XY08_crop3__Track_2,20240809,XY08_crop3,Track_2,3,-0.03750038146972656,50,92,8.848936,9.015192031860352,1080.0
283,20240809__XY08_crop3__Track_2,20240809,XY08_crop3,Track_2,4,-0.028802871704101562,275,84,9.160939,9.223400115966797,885.0
284,20240809__XY08_crop3__Track_2,20240809,XY08_crop3,Track_2,5,-0.032207489013671875,60,73,8.850043,9.007096290588379,1080.0
285,20240809__XY08_crop3__Track_2,20240809,XY08_crop3,Track_2,6,-0.02707672119140625,135,49,8.918497,9.073006629943848,1055.0
286,20240809__XY08_crop3__Track_2,20240809,XY08_crop3,Track_2,7,-0.038926124572753906,135,49,9.125721,9.176624298095703,860.0
287,20240809__XY08_crop3__Track_2,20240809,XY08_crop3,Track_2,8,-0.03443717956542969,15,32,8.902977,9.0097074508667,1050.0
288,20240809__XY08_crop3__Track_2,20240809,XY08_crop3,Track_2,9,-0.014094352722167969,35,18,8.948875,8.994725227355957,1080.0
289,20240809__XY08_crop3__Track_2,20240809,XY08_crop3,Track_2,10,-0.02287006378173828,60,16,9.018497,9.091045379638672,1050.0
290,20240809__XY08_crop3__Track_2,20240809,XY08_crop3,Track_2,11,-0.015292167663574219,10,12,8.859937,8.884026527404785,1025.0
291,20240809__XY08_crop3__Track_2,20240809,XY08_crop3,Track_2,12,-0.026140213012695312,45,13,9.180696,9.198516845703125,1080.0
292,20240809__XY08_crop1__Track_17,20240809,XY08_crop1,Track_17,1,-0.07861900329589844,500,217,8.60463,9.159796714782715,235.0
293,20240809__XY08_crop1__Track_17,20240809,XY08_crop1,Track_17,2,-0.06477832794189453,640,165,8.849087,9.22515869140625,265.0
294,20240809__XY08_crop1__Track_17,20240809,XY08_crop1,Track_17,3,-0.03555583953857422,525,137,8.921369,8.999716758728027,905.0
295,20240809__XY08_crop1__Track_17,20240809,XY08_crop1,Track_17,4,-0.030638694763183594,365,118,8.695277,8.843681335449219,1075.0
296,20240809__XY08_crop1__Track_17,20240809,XY08_crop1,Track_17,5,-0.04514598846435547,300,99,8.884101,9.010847091674805,1060.0
297,20240809__XY08_crop1__Track_17,20240809,XY08_crop1,Track_17,6,-0.05349540710449219,5,94,8.723935,8.953784942626953,1050.0
298,20240809__XY08_crop1__Track_17,20240809,XY08_crop1,Track_17,7,-0.03164386749267578,435,92,8.653353,8.945131301879883,1050.0
299,20240809__XY08_crop1__Track_17,20240809,XY08_crop1,Track_17,8,-0.036388397216796875,35,87,8.92252,9.068215370178223,1060.0
300,20240809__XY08_crop1__Track_17,20240809,XY08_crop1,Track_17,9,-0.037837982177734375,15,48,8.795547,8.948991775512695,1050.0
301,20240809__XY08_crop1__Track_17,20240809,XY08_crop1,Track_17,10,-0.04760456085205078,25,42,8.926952,9.01064395904541,1075.0
302,20240809__XY08_crop1__Track_17,20240809,XY08_crop1,Track_17,11,-0.022751808166503906,185,43,8.657908,8.853397369384766,1080.0
303,20240809__XY08_crop1__Track_17,20240809,XY08_crop1,Track_17,12,-0.03160381317138672,25,38,8.816373,8.90965747833252,1080.0
304,20240809__XY08_crop1__Track_17,20240809,XY08_crop1,Track_17,13,-0.028133392333984375,35,37,8.766304,8.835762023925781,1080.0
305,20240809__XY08_crop1__Track_17,20240809,XY08_crop1,Track_17,14,-0.031034469604492188,40,31,8.9594,9.005583763122559,960.0
306,20240809__XY08_crop1__Track_17,20240809,XY08_crop1,Track_17,15,-0.016205787658691406,140,32,8.768113,8.820914268493652,1050.0
307,20240809__XY08_crop1__Track_17,20240809,XY08_crop1,Track_17,16,-0.03950214385986328,25,22,8.844915,8.91714859008789,975.0
308,20240809__XY08_crop1__Track_17,20240809,XY08_crop1,Track_17,17,-0.01978778839111328,15,19,8.785275,8.839777946472168,1060.0
309,20240809__XY08_crop1__Track_17,20240809,XY08_crop1,Track_17,18,-0.014178276062011719,50,16,8.810453,8.849053382873535,1080.0
310,20240809__XY08_crop1__Track_17,20240809,XY08_crop1,Track_17,19,-0.0269317626953125,5,7,8.902748,8.965435981750488,1050.0
311,20240809__XY08_crop1__Track_17,20240809,XY08_crop1,Track_17,20,-0.030054092407226562,10,5,8.98112,9.01600170135498,1060.0
312,20240809__XY07_crop4__Track_6,20240809,XY07_crop4,Track_6,1,-0.08106708526611328,315,217,8.6619005,8.95499038696289,1075.0
313,20240809__XY07_crop4__Track_6,20240809,XY07_crop4,Track_6,2,-0.035076141357421875,270,200,8.805748,9.017498970031738,265.0
314,20240809__XY07_crop4__Track_6,20240809,XY07_crop4,Track_6,3,-0.04802227020263672,720,156,8.8882885,9.106843948364258,905.0
315,20240809__XY07_crop4__Track_6,20240809,XY07_crop4,Track_6,4,-0.037962913513183594,90,118,8.767687,9.094345092773438,935.0
316,20240809__XY07_crop4__Track_6,20240809,XY07_crop4,Track_6,5,-0.021928787231445312,95,117,8.975561,9.353556632995605,1080.0
317,20240809__XY07_crop4__Track_6,20240809,XY07_crop4,Track_6,6,-0.030172348022460938,515,115,8.949641,9.3704833984375,1010.0
318,20240809__XY07_crop4__Track_6,20240809,XY07_crop4,Track_6,7,-0.022632598876953125,15,73,8.747578,9.082937240600586,940.0
319,20240809__XY07_crop4__Track_6,20240809,XY07_crop4,Track_6,8,-0.02698230743408203,315,88,9.023159,9.141253471374512,920.0
320,20240809__XY07_crop4__Track_6,20240809,XY07_crop4,Track_6,9,-0.030571937561035156,5,73,9.032476,9.131851196289062,1070.0
321,20240809__XY07_crop4__Track_6,20240809,XY07_crop4,Track_6,10,-0.02768230438232422,140,71,8.925298,9.074878692626953,1070.0
322,20240809__XY07_crop4__Track_6,20240809,XY07_crop4,Track_6,11,-0.027500152587890625,300,63,9.06288,9.245912551879883,1010.0
323,20240809__XY07_crop4__Track_6,20240809,XY07_crop4,Track_6,12,-0.03663921356201172,15,45,8.957558,9.078383445739746,935.0
324,20240809__XY07_crop4__Track_6,20240809,XY07_crop4,Track_6,13,-0.042349815368652344,290,65,9.016561,9.086074829101562,920.0
325,20240809__XY07_crop4__Track_6,20240809,XY07_crop4,Track_6,14,-0.04568672180175781,20,52,8.947493,9.06417179107666,905.0
326,20240809__XY07_crop4__Track_6,20240809,XY07_crop4,Track_6,15,-0.02633380889892578,5,38,9.080284,9.2144775390625,1080.0
327,20240809__XY07_crop4__Track_6,20240809,XY07_crop4,Track_6,16,-0.044803619384765625,15,12,9.023407,9.086565971374512,945.0
328,20240809__XY07_crop4__Track_6,20240809,XY07_crop4,Track_6,17,-0.033245086669921875,135,28,8.852019,8.898882865905762,945.0
329,20240809__XY07_crop4__Track_6,20240809,XY07_crop4,Track_6,18,-0.019049644470214844,25,27,9.005802,9.036517143249512,960.0
330,20240809__XY07_crop4__Track_6,20240809,XY07_crop4,Track_6,19,-0.02434253692626953,20,14,9.18246,9.227766990661621,970.0
331,20240809__XY07_crop4__Track_6,20240809,XY07_crop4,Track_6,20,-0.01761913299560547,30,17,8.8983,8.920271873474121,1070.0
332,20240809__XY07_crop4__Track_6,20240809,XY07_crop4,Track_6,21,-0.006252288818359375,25,14,9.033137,9.086641311645508,1080.0
333,20240809__XY07_crop4__Track_6,20240809,XY07_crop4,Track_6,22,-0.029280662536621094,15,10,8.92778,8.965946197509766,1040.0
334,20240809__XY07_crop4__Track_6,20240809,XY07_crop4,Track_6,23,-0.01442718505859375,15,6,9.218108,9.23486614227295,1045.0
335,20240809__XY07_crop2__Track_0,20240809,XY07_crop2,Track_0,1,-0.06226348876953125,545,217,8.993343,9.469554901123047,180.0
336,20240809__XY07_crop2__Track_0,20240809,XY07_crop2,Track_0,2,-0.05104541778564453,15,149,9.027294,9.516853332519531,340.0
337,20240809__XY07_crop2__Track_0,20240809,XY07_crop2,Track_0,3,-0.035292625427246094,485,98,9.068881,9.526047706604004,1020.0
338,20240809__XY07_crop2__Track_0,20240809,XY07_crop2,Track_0,4,-0.038860321044921875,85,96,8.977604,9.165373802185059,610.0
339,20240809__XY07_crop2__Track_0,20240809,XY07_crop2,Track_0,5,-0.03660392761230469,25,52,8.836215,8.913073539733887,840.0
340,20240809__XY07_crop2__Track_0,20240809,XY07_crop2,Track_0,6,-0.03550910949707031,115,48,9.010743,9.116665840148926,955.0
341,20240809__XY07_crop2__Track_0,20240809,XY07_crop2,Track_0,7,-0.02954387664794922,60,37,8.748082,8.821922302246094,905.0
342,20240809__XY07_crop2__Track_0,20240809,XY07_crop2,Track_0,8,-0.014058113098144531,40,11,8.71199,8.7297945022583,1065.0
343,20240809__XY07_crop2__Track_0,20240809,XY07_crop2,Track_0,9,-0.022953033447265625,20,7,8.8539915,8.877561569213867,1055.0
344,20240809__XY07_crop2__Track_0,20240809,XY07_crop2,Track_0,10,-0.020849227905273438,35,9,9.169533,9.191883087158203,1065.0
345,20240809__XY07_crop2__Track_0,20240809,XY07_crop2,Track_0,11,0.008826255798339844,5,6,9.015162,9.058329582214355,1080.0
346,20240809__XY07_crop1__Track_130,20240809,XY07_crop1,Track_130,1,-0.08861160278320312,720,217,8.768521,9.093894958496094,155.0
347,20240809__XY07_crop1__Track_130,20240809,XY07_crop1,Track_130,2,-0.04211711883544922,225,211,8.812158,9.236312866210938,165.0
348,20240809__XY07_crop1__Track_130,20240809,XY07_crop1,Track_130,3,-0.051209449768066406,320,110,8.884034,9.09068775177002,280.0
349,20240809__XY07_crop1__Track_130,20240809,XY07_crop1,Track_130,4,-0.04137992858886719,35,147,8.954286,9.062627792358398,355.0
350,20240809__XY07_crop1__Track_130,20240809,XY07_crop1,Track_130,5,-0.028347015380859375,135,78,8.823874,9.029632568359375,755.0
351,20240809__XY07_crop1__Track_130,20240809,XY07_crop1,Track_130,6,-0.049915313720703125,5,110,8.76841,8.908170700073242,720.0
352,20240809__XY07_crop1__Track_130,20240809,XY07_crop1,Track_130,7,-0.0368804931640625,110,75,8.993384,9.271822929382324,750.0
353,20240809__XY07_crop1__Track_130,20240809,XY07_crop1,Track_130,8,-0.0407562255859375,325,100,8.746651,9.018912315368652,980.0
354,20240809__XY07_crop1__Track_130,20240809,XY07_crop1,Track_130,9,-0.03569316864013672,100,48,8.746434,8.836197853088379,730.0
355,20240809__XY07_crop1__Track_130,20240809,XY07_crop1,Track_130,10,-0.03873252868652344,230,59,8.933799,9.143714904785156,765.0
